seq,title,url,image_url,ingredients_text,steps_text,tags,publish_date
F01-422,【食譜】涼拌蘆筍(1):www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-422,https://d3l76hx23vw40a.cloudfront.net/recipe/whk44-094a.jpg,【材　料】、綠蘆筍:250克、蒜末:2小匙、【調 味 料】、醬油膏:60cc 礦泉水 40cc 糖 1/2小匙 香菇精粉 1/2小匙、礦泉水:40cc 糖 1/2小匙 香菇精粉 1/2小匙、糖:1/2小匙 香菇精粉 1/2小匙、香菇精粉:1/2小匙,"1. 1.將所有調味料與蒜末一同拌勻，備用。
2. 2.綠蘆筍入滾水燙熟後，泡入冰水中15分鐘，撈出瀝乾，切段盛盤。
3. 3.在作法2的綠蘆筍段上，淋上作法1的調味料即可。",,
F01-1351,【食譜】牛蒡香菇飯:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1351,https://d3l76hx23vw40a.cloudfront.net/recipe/whk050-091b.jpg,【材　料】、牛蒡:40公克、泡發香菇:40公克、糙米:180公克、鰹魚醬油:20㏄、水:200㏄,"1. 1.牛蒡去皮切薄片；泡發香菇切絲備用。
2. 2.糙米洗淨瀝乾，放入飯鍋中，再加入作法1的牛蒡片、香菇絲，一起拌勻後加入水、鰹魚醬油，浸泡約30分鐘後，放入電子鍋中，按下煮飯鍵煮至熟即可。",,
F01-1320,【食譜】桂花蓮藕:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1320,https://d3l76hx23vw40a.cloudfront.net/recipe/whk47-017b.jpg,【材　料】、蓮藕:1條、糯米:適量、紅米:少許、牙籤:數根、【調 味 料】、桂花醬:8公克 糖 375公克、糖:375公克、,"1. 1.蓮藕洗淨後去皮、依節切開。
2. 2.將每節的蓮藕頂部半吋處切開，保留作為蓋子用。
3. 3.糯米洗淨浸泡後瀝乾，灌入蓮藕的洞內，塞滿後將作法2切斷的蓮藕頭蓋回，",,
F01-0769,【食譜】芋香QQ包:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0769,https://d3l76hx23vw40a.cloudfront.net/recipe/ck90-038.jpg,【材　料】、芋頭麵糰:400公克、芋泥餡:內餡：  180公克、芋圓:70公克,"1. 1.把所有內餡材料攪拌均勻，備用。
2. 2.把芋頭麵糰搓成圓長條型，再切成十等份，接著在切面處按扁，以桿麵棍桿出直徑約8公分中間稍厚的麵皮。
3. 3.取作法2的麵皮，包入作法1適量的內餡材料，收攏邊緣、捏緊收口朝下成圓球狀，放在烤盤上靜置包子醒約20~30分鐘。
4. 4.把作法3的包子放入預熱好的烤箱中，以上火150∼180℃，下火120∼150℃烤約15分鐘即可。",,
F01-1190,【食譜】椰香芋頭煲:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1190,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn66-039.jpg,【材　料】、芋頭:600公克、乾香菇:5朵、芹菜段:適量、奶油:20公克、椰奶:100㏄、水:500㏄、【調 味 料】、鹽:1/2小匙 糖 1/4小匙 香菇精 1/4小匙 胡椒粉 少許、糖:1/4小匙 香菇精 1/4小匙 胡椒粉 少許、香菇精:1/4小匙 胡椒粉 少許、胡椒粉:少許、,"1. 1.芋頭去頭尾、去皮後，先切厚片，略沖洗瀝乾；乾香菇洗淨，泡軟後切絲；芹菜去葉後切段，備用。
2. 2.熱鍋，加入2大匙油，放入香菇絲和芋頭片炒香後，加入水煮約15分鐘。
3. 3.續加入奶油、椰奶和調味料煮至入味，最後再放入芹菜段略煮即可。",,
F01-209,【食譜】蘿蔔絲泡菜:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-209,https://d3l76hx23vw40a.cloudfront.net/recipe/bk68-023.jpg,【材　料】、白蘿蔔:1個、小黃瓜:1條、紅辣椒:2根、蔥:1支、蒜泥:3小匙、【調 味 料】、鹽:1又1/2小匙 醋 1又1/2大匙 糖 1大匙 辣椒粉 1/2大匙、醋:1又1/2大匙 糖 1大匙 辣椒粉 1/2大匙、糖:1大匙 辣椒粉 1/2大匙、辣椒粉:1/2大匙,"1. 1.白蘿蔔洗淨，去皮切絲；小黃瓜洗淨切片；紅辣椒洗淨，去籽切絲；蔥洗淨切絲備用。
2. 2.白蘿蔔與小黃瓜一起以鹽抓醃10分鐘至變柔軟，瀝乾水分後加入所有材料及調味料揉勻，，密封後放入冰箱冷藏1天即可食用。",,
F01-0816,【食譜】七彩神仙鍋:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0816,https://d3l76hx23vw40a.cloudfront.net/recipe/gg36-087b.jpg,【材　料】、牛蒡:1支、馬鈴薯:1粒、白蘿蔔:1條、紅蘿蔔:1條、山藥:1條、黃豆芽:300公克、海帶結:110公克、菱角:75公克、三角豆干:6個、鮮香菇:3朵、綠花椰菜:1粒、【調 味 料】、素高湯:6杯 鹽 1茶匙、鹽:1茶匙,"1. 1.牛蒡、馬鈴薯、紅蘿蔔、白蘿蔔、山藥去皮洗淨去皮切塊備用；鮮香菇洗淨切塊備用。
2. 2.綠花椰菜去除老化纖維洗淨備用；海帶結、菱角、黃豆芽以及三角豆乾洗淨備用。
3. 3.取一砂鍋，倒入所有調味料煮至滾沸，放入所有材料以小火煮約30分鐘即可。",,
F01-0650,【食譜】培根蘆筍捲:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0650,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn07-038b.jpg,【材　料】、培根:5片、蘆筍:150公克、薑絲:50公克、沙拉油:2大匙、【調 味 料】、鹽:1/2小匙 黑胡椒 1/2小匙 米酒 1大匙、黑胡椒:1/2小匙 米酒 1大匙、米酒:1大匙,"1. 1.蘆筍切成5公分長，放入滾水中燙熟撈出，均勻分成五等份；薑絲均勻分成５等份備用。
2. 2.取一片培根包入１等份的作法1蘆筍段及一等份的薑絲，捲起再以牙籤固定備用。
3. 3.將所有調味料拌勻備用。
4. 4.取一平底鍋，倒入沙拉油燒熱後，放入作法2處理好的培根捲，以大火煎至外皮的油脂成透明狀時，加入作法3調勻的調味料，蓋上鍋蓋約10秒，開蓋取出排入盤中即可。",,
F01-218,【食譜】炸薯條:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-218,https://d3l76hx23vw40a.cloudfront.net/recipe/bk69-042.jpg,【材　料】、中型馬鈴薯:2顆、水:適量、炸油:適量、鹽:適量,"1. 1.馬鈴薯削皮切成長條，泡水備用。
2. 2.熱鍋，放入炸油預熱至160℃，將作法1的薯條撈出，瀝乾水分，放入油鍋中以中小火炸3分鐘，炸的時候不時翻動薯條，使其受熱均勻，再將薯條撈出，瀝乾油分，讓薯條冷卻一下。
3. 3.以大火加熱炸油至180℃，再將薯條回鍋炸至金黃酥脆，撈出瀝乾油脂，趁熱撒上鹽即可。",,
F01-1333,【食譜】馬鈴薯黃瓜盅:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1333,https://d3l76hx23vw40a.cloudfront.net/recipe/whk049-017.jpg,【材　料】、大黃瓜:1條、馬鈴薯:2顆、香菇:2朵、木耳:50公克、紅蘿蔔:75公克、蛋:2顆、【調 味 料】、冰糖:10公克 香油 5公克 橄欖油 10公克 太白粉 2大匙 五香粉 1大匙、香油:5公克 橄欖油 10公克 太白粉 2大匙 五香粉 1大匙、橄欖油:10公克 太白粉 2大匙 五香粉 1大匙、太白粉:2大匙 五香粉 1大匙、五香粉:1大匙、,"1. 1.大黃瓜洗淨並瀝乾水份，再去皮並切成寬約10㎝塊狀後挖去籽備用。
2. 2.將馬鈴薯洗淨、蒸熟，再剝去外皮、切丁狀備用。
3. 3.香菇洗淨、切丁；木耳洗淨、切丁；紅蘿蔔洗淨、去皮再切丁狀備用。
4. 4.取一碗，將作法2、作法3的材料放入碗中，再加入所有調味料及雞蛋一起抓勻備用。
5. 5.將作法1的大黃瓜塊填入適量作法4的材料，再於底部裹上薄薄麵粉（材料外）備用。
6. 6.取一蒸籠將作法5的黃瓜盅放入，以中火蒸約5分鐘至熟即可。",,
F01-1124,【食譜】芋頭油蔥鹹蛋糕:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1124,https://d3l76hx23vw40a.cloudfront.net/recipe/qk16-042.jpg,【材　料】、全蛋:麵糊：  178公克、細砂糖:178公克、低筋麵粉:152公克、沙拉油:43公克、芋頭:內餡：  200公克、油蔥酥:20公克、【調 味 料】、白胡椒:1小匙 鹽 1小匙 雞粉 1小匙、鹽:1小匙 雞粉 1小匙、雞粉:1小匙、,"1. 1.將蒸鍋加水以大火燒開；準備一個蒸盤，並用刀子將蒸盤底部劃破幾道，再放入一張白報紙，備用。
2. 2.將芋頭去皮、洗淨、切丁，與所有調味料與油蔥酥拌勻製成餡料備用。
3. 3.將所有麵糊材料製作成基礎麵糊，備用。
4. 4.將作法3的麵糊倒入作法1的的蒸盤裏，放入蒸鍋中以大火蒸5分鐘後取出，在麵糊表面撒上作法2的餡料，重新放入蒸鍋裏，轉中火蒸20分鐘即可。",,
F01-1074,【食譜】炸醬炒茭白筍:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1074,https://d3l76hx23vw40a.cloudfront.net/recipe/bk178-045c.jpg,【材　料】、炸醬:適量、茭白筍:250公克、紅蘿蔔:50公克、蔥段:10公克、豌豆仁:少許、【調 味 料】、鹽:少許 雞粉 少許、雞粉:少許,"1. 1.茭白筍洗淨切小塊；紅蘿蔔洗淨切小塊。
2. 2.將作法1的紅蘿蔔塊放入滾水中，再放入茭白筍塊和豌豆仁，汆燙一下一起撈起。
3. 3.鍋燒熱，倒入1小匙油，加入蔥段爆香後，加入作法2的所有材料、炸醬和所有調味料拌炒入味即可。",,
F01-0680,【食譜】糖醋蘿蔔絲:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0680,https://d3l76hx23vw40a.cloudfront.net/recipe/bk136-016b.jpg,【材　料】、白蘿蔔:300公克、紅甜椒末:1/2茶匙、【調 味 料】、白醋:3大匙 砂糖 3大匙 鹽 1茶匙、砂糖:3大匙 鹽 1茶匙、鹽:1茶匙,"1. 1.白蘿蔔洗淨去皮切絲，加入調味料中的鹽拌勻，醃漬約10分鐘，擠乾水份備用。
2. 2.將作法1的白蘿蔔絲加入紅甜椒末及其餘調味料拌勻醃漬約20分鐘即可。",,
F01-1104,【食譜】竹筍滷肉包:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1104,https://d3l76hx23vw40a.cloudfront.net/recipe/bk190-017.jpg,【材　料】、基礎麵糰:1份、竹筍:內餡：  200公克、紅蘿蔔:80公克、豬絞肉:100公克、紅蔥頭:50公克、泡發香菇:6朵、【調 味 料】、醬油:4大匙 鹽 1茶匙 細砂糖 1大匙 水 100㏄、鹽:1茶匙 細砂糖 1大匙 水 100㏄、細砂糖:1大匙 水 100㏄、水:100㏄,"1. 1.竹筍及紅蘿蔔切成約長寬高約1公分的丁狀，放入滾水汆燙約5分鐘後撈出沖冷水，待涼後瀝乾備用。
2. 2.紅蔥頭切碎，泡發香菇切丁，一起放入加入少許油的熱鍋中，以小火爆香。
3. 3.再加入豬絞肉、所有調味料和作法1的材料，煮開後轉小火煮約5分鐘至湯汁收乾，取出放涼後，再放入冰箱冰涼即為竹筍滷肉餡。
4. 4.將基礎麵糰均分成每個重約40公克的小麵糰，蓋上濕布，醒約20分鐘後桿開成圓型麵皮，再包入約30公克作法3的竹筍滷肉餡，包成包子形。
5. 5.將作法4包好的包子排放入蒸籠，蓋上蓋子，靜置約30分鐘醒發。
6. 6.開爐火，待蒸氣升起時，將作法5醒好的包子以大火蒸約15分鐘即可。",,
F01-1370,【食譜】紅油脆筍(1):www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1370,https://d3l76hx23vw40a.cloudfront.net/recipe/whk054-088b.jpg,【材　料】、脆筍片:300公克、【調 味 料】、紅油:2大匙 香油 1/2小匙 糖 1/2小匙 鹽 1/4小匙、香油:1/2小匙 糖 1/2小匙 鹽 1/4小匙、糖:1/2小匙 鹽 1/4小匙、鹽:1/4小匙、,"1. 1.將所有的調味料混合拌勻，即為紅油醬備用。
2. 2.脆筍片洗淨、泡水1小時，備用。
3. 3.將作法2的脆筍片放入沸水中，汆燙約8分鐘後，撈出瀝乾備用。
4. 4.取一大碗，倒入作法3的脆筍片與作法1的紅油醬，混合攪拌均勻即可。",,
F01-1593,【食譜】醬燒馬鈴薯餅:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1593,https://d3l76hx23vw40a.cloudfront.net/recipe/whk093-069a.jpg,【材　料】、馬鈴薯:200公克、糯米粉:200公克、紅蘿蔔:80公克、【調 味 料】、A.醬油:1大匙 味醂 1大匙 B.鹽 適量 胡椒 適量、味醂:1大匙 B.鹽 適量 胡椒 適量、B.鹽:適量 胡椒 適量、胡椒:適量、,"1. 1.紅蘿蔔去皮，切成厚0.2公分的圓片；馬鈴薯去皮切片，蒸熟後搗成泥；調味料A混合拌勻。
2. 2.取一容器，放入糯米粉、鹽、胡椒、作法1的馬鈴薯，拌成糰。（不成糰加入適量水），分成等份，整成圓餅狀。
3. 3.熱鍋，加入食用油，放入作法2及紅蘿蔔，煎至上色後加入作",,
F01-257,【食譜】芋粿:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-257,https://d3l76hx23vw40a.cloudfront.net/recipe/bk77-034b.jpg,【材　料】、A.糯米粉:150公克、在來米粉:100公克、水:260㏄、B.紅蔥頭:6粒、蝦米:40公克、芋頭:1個、粽葉:適量、【調 味 料】、鹽:1/2大匙 糖 1小匙 醬油 3大匙 胡椒粉 1/4小匙 五香粉 1/4小匙 香油 少許、糖:1小匙 醬油 3大匙 胡椒粉 1/4小匙 五香粉 1/4小匙 香油 少許、醬油:3大匙 胡椒粉 1/4小匙 五香粉 1/4小匙 香油 少許、胡椒粉:1/4小匙 五香粉 1/4小匙 香油 少許、五香粉:1/4小匙 香油 少許、香油:少許,"1. 1.將材料Ａ的粉類拌勻，慢慢加水揉成光滑麵團。
2. 2.起油鍋炒香紅蔥頭、蝦米、芋頭，再加入調味料拌勻裝碗。
3. 3.將作法1、2的材料混合均勻，用手捏成小麵團呈彎月型，放在已抹油的粽葉上，用中小火蒸約15分鐘左右即完成。",,
F01-0911,【食譜】蘆筍炒素蝦仁:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0911,https://d3l76hx23vw40a.cloudfront.net/recipe/bk165-018.jpg,【材　料】、青蘆筍:300公克、素蝦仁:130公克、薑:10公克、辣椒:10公克、葵花籽油:2大匙、【調 味 料】、鹽:1/4小匙 細砂糖 少許 高鮮味精 少許 白胡椒粉 少許、細砂糖:少許 高鮮味精 少許 白胡椒粉 少許、高鮮味精:少許 白胡椒粉 少許、白胡椒粉:少許,"1. 1.辣椒、薑洗淨切片；青蘆筍洗淨切段；放入滾水中快速汆燙後撈出，浸泡在冰水中。
2. 2.素蝦仁放入滾水中快速汆燙，撈出瀝乾水分備用。
3. 3.熱鍋倒入葵花籽油，爆香作法1辣椒片、薑片，再放入作法1青蘆筍段、作法2素蝦仁以及所有調味料拌炒均勻至入味即可。",,
F01-0549,【食譜】辣蘿蔔干(1):www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0549,https://d3l76hx23vw40a.cloudfront.net/recipe/bk114-046a.jpg,【材　料】、白蘿蔔:600公克、蒜末:2大匙、香菜:少許、【調 味 料】、糖:1大匙 雞粉 2小匙 米酒 1大匙 香油 1大匙 辣豆瓣醬 2大匙、雞粉:2小匙 米酒 1大匙 香油 1大匙 辣豆瓣醬 2大匙、米酒:1大匙 香油 1大匙 辣豆瓣醬 2大匙、香油:1大匙 辣豆瓣醬 2大匙、辣豆瓣醬:2大匙、【醃　 料】、鹽:1大匙,"1. 1.白蘿蔔洗淨去皮切細絲，加入鹽搓揉均勻，放入冰箱冷藏約3小時，待白蘿蔔絲脫水後，取出擰乾剩餘水分備用。
2. 2.將作法1的白蘿蔔絲加入所有調味料、蒜末與香菜拌勻。
3. 3.再將作法2的白蘿蔔絲放入冰箱冷藏至隔天取出即可。",,
F01-1028,【食譜】咖哩蘿蔔:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1028,https://d3l76hx23vw40a.cloudfront.net/recipe/gy64-056b.jpg,【材　料】、白蘿蔔:600公克、黃咖哩滷汁:1000㏄,"1. 1.白蘿蔔洗淨，去皮切塊，備用。
2. 2.黃咖哩滷汁煮至滾沸，放入作法1白蘿蔔塊，改小火讓滷汁保持在略為滾沸的狀態，滷約30分鐘後熄火，浸泡約20分鐘即可。白蘿蔔洗淨後去皮切塊，滷汁煮滾後放入白蘿蔔，關小火讓滷汁保持在微滾狀態滷約10分鐘，熄火再泡10分鐘即可",,
F01-0741,【食譜】芋香可樂餅:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0741,https://d3l76hx23vw40a.cloudfront.net/recipe/ck88-026a.jpg,【材　料】、芋泥:300公克、溶化奶油:30公克、椰奶:60公克、沙拉油:適量、低筋麵粉:裹粉料：  適量、雞蛋:適量、麵包粉:適量、【調 味 料】、鹽:10公克,"1. 1.芋頭洗淨去皮切片，蒸熟趁熱壓成泥。
2. 2.將作法1的芋泥和溶化奶油、椰奶混合均勻，再加入鹽調整味道。
3. 3.手沾少許沙拉油，將作法2混合調味好的芋泥分成10等份，再搓成橢圓形，依序沾上適量的低筋麵粉、蛋液和麵包粉。
4. 4.取一油鍋，放入適當的沙拉油，燒熱至180℃後，將作法3的芋香可樂餅放入油鍋中，以中小火油炸至金黃色，即可撈起直立放在網架上瀝油。",,
F01-1322,【食譜】芋球:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1322,https://d3l76hx23vw40a.cloudfront.net/recipe/whk47-052.jpg,【材　料】、芋頭:1個、低筋麵粉:1又1/2大匙、砂糖:35公克、烏豆沙:300公克、太白粉:1大匙、水:2大匙,"1. 1.芋頭去皮，切成約1公分的薄片，放入蒸籠或電鍋中蒸約25分鐘至軟爛。
2. 2.麵粉過篩放置一旁，取出芋頭趁熱加入砂糖拌勻，用刮刀壓碎成泥狀，陸續加入麵粉再仔細攪拌均勻。
3. 3.使用磅秤將芋泥分成30公克大小，烏豆沙則分成15公克大小，為使油炸均勻美觀，每一份大小都要一致。
4. 4.芋泥壓平包入烏豆沙後，揉捏成圓狀，手中沾一點太白粉水避免油炸時芋球修飾芋球形狀後再搓圓，放置一旁。
5. 5.油入鍋中燒至200℃後轉為小火，再將芋球放進鍋中，油炸至金黃時起鍋，起鍋前開大火將油脂逼出撈起即可。",,
F01-0946,【食譜】酸甜三彩:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0946,https://d3l76hx23vw40a.cloudfront.net/recipe/bk172-026.jpg,【材　料】、白蘿蔔:150公克、紅蘿蔔:50公克、小黃瓜:50公克、【調 味 料】、鹽:1小匙 糖 4大匙 白醋 4大匙、糖:4大匙 白醋 4大匙、白醋:4大匙,"1. 1.白蘿蔔、紅蘿蔔去皮切小菱形塊；小黃瓜切菱形塊。
2. 2.將作法1的所有材料加入1大匙鹽（份量外）抓勻，醃約15分鐘去澀味備用。
3. 3.再將作法2的材料洗淨，放入冰水中浸泡20分鐘，瀝乾備用。
4. 4.將作法3材料加入所有調味料拌勻，冷藏醃約15分鐘即可。",,
F01-1429,【食譜】紅蘿蔔煎餅(2):www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1429,https://d3l76hx23vw40a.cloudfront.net/recipe/whk069-012a.jpg,【材　料】、紅蘿蔔:150公克、中筋麵粉:300公克、細砂糖:35公克、鹽:2公克、溫水(60℃）:100㏄、蜂蜜:適量,"1. 1.紅蘿蔔去皮切塊，放入蒸籠以大火蒸約20分鐘，熟透後取出碾壓成紅蘿蔔泥，備用。
2. 2.中筋麵粉、細砂糖以及鹽一起放入鋼盆拌勻，沖入溫水攪拌拌勻成麵糰，備用。
3. 3.取作法2的麵糰加入作法1的紅蘿蔔泥，壓揉均勻成表面呈光滑狀的",,
F01-0533,【食譜】馬鈴薯章魚丸子:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0533,https://d3l76hx23vw40a.cloudfront.net/recipe/bk113-042.jpg,【材　料】、馬鈴薯泥:300公克、章魚腳:100公克、【調 味 料】、鹽:少許 黑胡椒 少許 低筋麵粉 適量 蛋 適量 麵包粉 適量 牛奶 15公克 美奶滋 適量 細柴魚片 適量 青海苔粉 適量、黑胡椒:少許 低筋麵粉 適量 蛋 適量 麵包粉 適量 牛奶 15公克 美奶滋 適量 細柴魚片 適量 青海苔粉 適量、低筋麵粉:適量 蛋 適量 麵包粉 適量 牛奶 15公克 美奶滋 適量 細柴魚片 適量 青海苔粉 適量、蛋:適量 麵包粉 適量 牛奶 15公克 美奶滋 適量 細柴魚片 適量 青海苔粉 適量、麵包粉:適量 牛奶 15公克 美奶滋 適量 細柴魚片 適量 青海苔粉 適量、牛奶:15公克 美奶滋 適量 細柴魚片 適量 青海苔粉 適量、美奶滋:適量 細柴魚片 適量 青海苔粉 適量、細柴魚片:適量 青海苔粉 適量、青海苔粉:適量,"1. 1.章魚腳切細丁備用。
2. 2.將馬鈴薯泥與章魚丁混合拌勻，再加入鹽、黑胡椒及牛奶拌勻後分成12等分，並搓成丸子狀備用。
3. 3.取三個盤子，分別放入低筋麵粉、蛋液及麵包粉後，取作法2的一顆丸子，依序均勻地裹上低筋麵粉、蛋液及麵包粉，備用。
4. 4.起一油鍋，待油燒熱至約180℃的油溫後，放入作法3的丸子，油炸至外皮呈金黃酥脆，撈起瀝乾油盛盤。
5. 5.擠入適量的美奶滋後，再灑上柴魚片及青海苔粉即可。",,
